timestamp,frame,left_palpebral_height,left_pupil_to_lower,right_palpebral_height,right_pupil_to_lower
12.743333333333334,519,110.04090148667449,54.91812087098393,108.29589096544707,57.271284253105414
12.760000000000002,520,113.03981599418853,56.71860364994893,108.37435120913067,56.515484603779164
12.776666666666667,521,119.03780911962384,59.033888572581766,117.72000679578642,61.0
13.326666666666668,542,2.23606797749979,1.4142135623730951,1.0,0.0
13.610000000000001,553,88.0056816347672,44.14748010928823,86.20904824900923,45.60701700396552
13.626666666666667,554,90.0,45.12205669071391,88.2779700718135,46.57252408878007
13.71,557,94.00531899844816,47.29693436154187,93.1933474020544,49.24428900898052
14.143333333333334,577,101.1236866416568,49.49747468305833,98.32598842625484,51.419840528729765
14.193333333333333,578,104.0768946500615,51.62363799656123,100.40418317978589,51.78802950489621
14.226666666666668,580,107.11675872616759,53.75872022286245,101.1236866416568,54.405882034941776
14.293333333333335,582,105.07616285342742,51.62363799656123,101.31633629380802,54.120236510939236
14.360000000000001,584,102.07840124139877,50.635955604688654,97.04638066409278,52.81098370604357
14.393333333333334,586,106.1178590059185,52.46903848937962,102.17631819555841,55.08175741568164
14.976666666666668,611,93.02150289046077,46.69047011971501,89.08984229416954,48.38388161361178
15.675,637,86.0,43.174066289845804,83.09632964216891,43.965895873961216
15.691666666666668,638,87.02298546935747,43.41658669218482,85.09406559801923,45.221676218380054
15.708333333333334,639,89.00561780022652,43.73785545725808,85.05292469985967,44.9221548904324
15.725000000000001,640,88.0056816347672,43.93176527297759,88.02272433866155,49.040799340956916
15.741666666666667,641,92.00543462209176,46.09772228646444,87.14355971613737,48.104053883222775
15.758333333333335,642,94.02127418834527,46.69047011971501,91.13725912051558,47.80167361086848
15.775,643,88.02272433866155,43.93176527297759,85.0235261559999,46.8187996428785
15.791666666666668,644,91.02197536858887,45.89117562233506,90.13878188659973,48.27007354458868
15.825000000000001,646,92.00543462209176,45.35416188179427,90.27181176868004,47.53945729601885
15.841666666666669,647,93.04837451562494,46.87216658103186,91.08786966440702,49.33558553417604
15.875000000000002,649,94.00531899844816,47.29693436154187,91.13725912051558,48.76474136094644
16.108333333333334,657,98.08159868191383,48.662100242385755,96.25487000666512,50.44799302251776
16.125,658,97.082439194738,47.67598976424087,95.1892851112981,50.21951811795888
16.14166666666667,659,101.04454463255303,50.635955604688654,97.25224933131366,51.66236541235796
16.191666666666666,660,100.07996802557443,49.8196748283246,95.1892851112981,49.47726750741192
16.208333333333336,661,104.12012293500234,51.62363799656123,100.24470060806208,53.16013544000805
16.225,662,105.23307464861035,51.478150704935004,104.17293314484334,54.57105459856901
16.241666666666667,663,104.04326023342406,51.478150704935004,101.40019723846694,53.600373133029585
16.291666666666668,664,102.07840124139877,50.635955604688654,100.40418317978589,52.630789467763066
16.308333333333334,665,105.07616285342742,52.773099207835045,100.12492197250393,53.600373133029585
16.325,666,101.07917688624102,50.48762224545735,99.32270636667126,52.630789467763066
16.375,667,104.01922899156675,51.78802950489621,102.39628899525607,53.36665625650534
16.39166666666667,668,103.04368005850722,51.97114584074513,100.24470060806208,52.88667128870941
16.408333333333335,669,102.04410811016969,50.80354318352215,98.2496819333274,51.66236541235796
16.458333333333336,670,101.07917688624102,51.78802950489621,98.18350166906862,52.88667128870941
16.475,671,102.17631819555841,51.35172830587107,98.18350166906862,51.66236541235796
16.491666666666667,672,99.08077512817509,49.49747468305833,97.12878049270464,51.92301994298868
16.541666666666668,673,109.07336980216573,54.91812087098393,104.23531071570709,55.31726674375732
16.558333333333334,674,100.0199980003999,49.8196748283246,97.25224933131366,50.96076922496363
16.575,675,100.12492197250393,49.49747468305833,98.2496819333274,51.66236541235796
16.59166666666667,676,101.1236866416568,50.24937810560445,95.08417323613851,51.24451190127583
16.64166666666667,677,103.07764064044152,51.97114584074513,100.07996802557443,54.405882034941776
16.658333333333335,678,101.17806086301516,49.36598018878993,98.2496819333274,51.419840528729765
16.725,680,108.11567878897121,53.75872022286245,103.31021246711285,54.3415126767741
16.741666666666667,681,101.1236866416568,50.48762224545735,97.12878049270464,51.92301994298868
16.758333333333333,682,103.04368005850722,51.62363799656123,101.24228365658294,53.85164807134504
16.808333333333334,685,102.23991392797629,50.35871324805669,100.17983829094555,53.600373133029585
16.858333333333334,688,100.24470060806208,49.36598018878993,96.25487000666512,50.96076922496363
16.925,692,102.04410811016969,51.62363799656123,100.07996802557443,54.120236510939236
17.008333333333333,695,105.23307464861035,52.3450093132096,101.31633629380802,53.85164807134504
17.025000000000002,696,102.12247548899312,50.35871324805669,99.32270636667126,51.66236541235796
17.075000000000003,697,93.1933474020544,45.5411901469428,94.13288479590966,49.47726750741192
17.09166666666667,698,90.00555538409837,45.35416188179427,90.0222194794152,48.38388161361178
18.175,743,97.082439194738,48.05205510693585,97.41663102366043,50.635955604688654
18.308333333333334,747,99.08077512817509,49.47726750741192,99.40824915468535,51.78802950489621
18.325000000000003,748,98.04590761474952,49.47726750741192,95.33624704172071,50.695167422546305
18.741666666666667,763,93.04837451562494,45.70557952810576,93.1933474020544,48.507731342539614
19.84,809,102.17631819555841,49.64876634922564,96.33275663033837,50.44799302251776
19.85666666666667,810,101.1236866416568,50.21951811795888,98.32598842625484,51.19570294468082
19.873333333333335,811,102.17631819555841,50.635955604688654,98.32598842625484,50.99019513592785
19.89,812,104.0768946500615,51.62363799656123,99.24716620639605,52.172789842982326
19.94,815,104.01922899156675,52.172789842982326,100.40418317978589,52.172789842982326
20.506666666666668,837,106.04244433244644,52.61178575186362,104.23531071570709,55.08175741568164
20.523333333333333,838,108.07404868885037,53.600373133029585,103.1746092796091,54.817880294662984
20.540000000000003,839,106.1178590059185,52.46903848937962,104.12012293500234,56.04462507680822
20.59,840,103.07764064044152,50.80354318352215,101.17806086301516,53.85164807134504
20.60666666666667,841,106.07544484940895,52.773099207835045,103.23759005323593,53.600373133029585
20.623333333333335,842,101.01980003939822,50.21951811795888,101.17806086301516,54.120236510939236
20.673333333333336,843,107.01868995647442,54.12947441089743,103.23759005323593,54.817880294662984
20.69,844,111.22050170719426,55.226805085936306,106.30145812734649,57.0087712549569
20.706666666666667,845,106.1178590059185,52.61178575186362,103.31021246711285,54.817880294662984
20.723333333333336,846,104.00480758118829,52.172789842982326,104.17293314484334,56.04462507680822
20.773333333333333,847,108.04165863221463,54.74486277268398,105.17128885774862,56.32051136131489
20.790000000000003,848,101.01980003939822,50.00999900019995,98.12746812182611,53.16013544000805
20.80666666666667,849,98.04590761474952,48.662100242385755,95.25754563287887,50.21951811795888
22.240000000000002,909,102.12247548899312,50.48762224545735,101.17806086301516,53.85164807134504
22.256666666666668,910,107.00467279516349,53.150729063673246,102.48902380255166,53.36665625650534
22.305,911,104.12012293500234,51.478150704935004,101.40019723846694,53.36665625650534
22.338333333333335,913,108.16653826391968,53.46026561849464,104.38869670610895,54.12947441089743
22.688333333333336,926,100.00499987500625,49.64876634922564,97.082439194738,53.14132102234569
22.738333333333333,927,93.0,46.87216658103186,91.13725912051558,49.64876634922564
23.82166666666667,972,103.07764064044152,51.62363799656123,97.082439194738,52.20153254455275
23.938333333333336,977,102.04410811016969,50.635955604688654,99.18165152889924,53.45091205957107
23.955000000000005,978,103.00485425454472,51.78802950489621,99.24716620639605,51.66236541235796
23.971666666666668,979,104.17293314484334,51.478150704935004,98.32598842625484,51.19570294468082
23.988333333333333,980,104.0768946500615,51.62363799656123,102.17631819555841,54.817880294662984
24.005000000000003,981,99.02019995940222,49.03060268852505,97.25224933131366,50.695167422546305
24.02166666666667,982,109.22453936730518,54.3323108288245,103.39245620450265,54.57105459856901
24.038333333333334,983,101.1236866416568,49.49747468305833,99.18165152889924,51.419840528729765
24.055000000000003,984,107.22872749408155,52.773099207835045,103.4842983258813,54.12947441089743
24.07166666666667,985,111.16204388189342,54.74486277268398,109.65856099730654,57.0701322935211
24.121666666666673,986,105.11898020814318,52.46903848937962,101.24228365658294,53.85164807134504
24.388333333333335,996,105.17128885774862,52.773099207835045,102.23991392797629,55.08175741568164
24.405,997,107.07474025184464,52.46903848937962,104.23531071570709,56.32051136131489
24.505000000000003,1001,106.00471687618433,53.150729063673246,99.24716620639605,53.16013544000805
24.555000000000003,1002,105.07616285342742,52.773099207835045,103.23759005323593,55.65968020030299
24.588333333333335,1004,106.04244433244644,53.600373133029585,103.39245620450265,54.3415126767741
24.655,1006,111.01801655587259,55.10898293381942,108.29589096544707,57.97413216254298
24.671666666666667,1007,110.04090148667449,54.589376255824725,108.37435120913067,56.753854494650845
24.721666666666668,1008,109.07336980216573,54.589376255824725,105.30432089900205,55.54277630799526
24.738333333333333,1009,105.04284840006957,51.78802950489621,102.23991392797629,55.65968020030299
24.755000000000003,1010,111.04053313993049,55.90169943749474,106.23088063270491,56.32051136131489
24.77166666666667,1011,105.01904589168576,51.97114584074513,101.17806086301516,53.600373133029585
24.82166666666667,1012,90.00555538409837,44.553338819890925,88.14193099768123,47.12748667179272
