timestamp,frame,left_palpebral_height_px,left_pupil_to_lower_px,right_palpebral_height_px,right_pupil_to_lower_px,left_palpebral_height_mm,left_pupil_to_lower_mm,right_palpebral_height_mm,right_pupil_to_lower_mm,pupil_diameter_px,calibration_factor
2.9483333333333337,119,111.07204868912791,55.326304774492215,109.45775440780794,58.52349955359813,4.5632334342642835,2.2730006938817793,4.4969125036233235,2.4043527872667227,304.40388301930193,0.04108354431307926
2.9650000000000003,120,115.03912377969506,57.3149195236284,112.44554237496477,59.20304046246274,4.726214939540911,2.3547000360495587,4.619661422970097,2.4322707363086122,298.973353773992,0.04108354431307926
3.0316666666666667,122,107.01868995647442,53.46026561849464,105.23307464861035,57.584720195551874,4.396707091154506,2.196337191526412,4.323347685527761,2.3657844039102254,290.5270957094158,0.04108354431307926
3.0650000000000004,124,112.0714058089752,56.43580423808985,107.22872749408155,58.52349955359813,4.604290566782121,2.3185828642598305,4.405336177638199,2.4043527872667227,295.73894960744315,0.04108354431307926
3.115,125,106.07544484940895,52.23983154643591,101.1236866416568,55.02726596879042,4.357955239000288,2.1461974342457952,4.1545194612444485,2.2607151198563993,294.6498795002489,0.04108354431307926
5.430000000000001,218,114.0175425099138,57.42821606144492,111.36426715962351,58.240879114244144,4.684244760174441,2.3593546593814625,4.5752388047459895,2.3927417379227416,300.4694917606056,0.04108354431307926
6.3133333333333335,255,111.00450441310929,56.089214649520635,107.22872749408155,57.28001396647874,4.560458476007377,2.3043437355393954,4.405336177638199,2.3532659920456283,291.15438069407554,0.04108354431307926
6.680000000000001,273,106.04244433244644,52.46903848937962,105.17128885774862,56.61271941887264,4.356599460799304,2.155614067843089,4.3208093062509745,2.325851166929177,293.4691273918759,0.04108354431307926
6.763333333333334,276,113.01769772916099,56.71860364994893,109.37092849564732,58.240879114244144,4.643167592818182,2.3302012664286558,4.49334538741355,2.3927417379227416,299.37480303273355,0.04108354431307926
8.43,342,118.10588469674151,58.137767414994535,116.43023662262307,60.63827174318213,4.852208347574009,2.3885055438574234,4.783366785667838,2.491235124229565,290.29012759035595,0.04108354431307926
8.995000000000001,366,109.01834707974616,54.74486277268398,105.30432089900205,56.32051136131489,4.4788600931894065,2.2491129956350053,4.326274734012869,2.313846224247864,298.1182674096286,0.04108354431307926
9.011666666666667,367,111.04053313993049,54.589376255824725,110.45361017187261,57.97413216254298,4.56193866380228,2.2427250584295315,4.53782578803571,2.381782827712148,297.12378643658667,0.04108354431307926
9.078333333333333,369,111.00450441310929,55.90169943749474,108.37435120913067,57.97413216254298,4.560458476007377,2.296639946016753,4.452402460301534,2.381782827712148,297.4636045982037,0.04108354431307926
9.445,383,119.0,60.207972893961475,115.27792503337315,60.63827174318213,4.888941773256431,2.473556922389741,4.736025741428414,2.491235124229565,297.3591298888189,0.04108354431307926
9.461666666666668,384,114.0175425099138,58.05170109479997,112.28535078094559,58.463663928973865,4.684244760174441,2.384969634377846,4.613080184518627,2.401894527730971,298.76197797191105,0.04108354431307926
9.728333333333333,396,114.03946685248927,56.88585061331157,111.44954015158609,57.271284253105414,4.685145489874176,2.3370723644591926,4.578742121489993,2.3529073444794144,295.0199730717412,0.04108354431307926
9.761666666666667,398,110.01818031580054,55.90169943749474,106.30145812734649,55.31726674375732,4.519936786248535,2.296639946016753,4.367240665519779,2.2726293795455796,295.7302310921299,0.04108354431307926
9.995000000000001,408,115.0173899895142,58.249463516842795,111.36426715962351,58.05170109479997,4.725322038408925,2.3930944156073046,4.5752388047459895,2.384969634377846,298.61596005372144,0.04108354431307926
10.695,436,80.02499609497022,39.81205847478876,75.0066663703967,41.10960958218893,3.2877104732217033,1.6356204685438867,3.0815397016045445,1.6889284669632465,279.9411473059124,0.04108354431307926
11.895000000000001,486,106.04244433244644,51.78802950489621,100.17983829094555,52.630789467763066,4.356599460799304,2.1276358050514594,4.115742825703176,2.162259371331189,293.1769843768242,0.04108354431307926
12.126666666666667,494,105.04284840006957,52.3450093132096,104.17293314484334,56.32051136131489,4.315532517016325,2.1505185096877932,4.279793315079615,2.313846224247864,298.8192566687637,0.04108354431307926
12.16,496,106.16967551989597,53.46026561849464,104.30723848324239,54.57105459856901,4.361826568926892,2.196337191526412,4.285311054401214,2.2419723398117775,291.18703880474953,0.04108354431307926
12.21,497,107.07474025184464,53.75872022286245,103.12128781197411,55.362442142665635,4.39900983594811,2.2085987644903993,4.236587997445039,2.27448534504849,300.28725002041807,0.04108354431307926
12.226666666666667,498,106.07544484940895,52.952809179494906,105.30432089900205,55.54277630799526,4.357955239000288,2.175489082427809,4.326274734012869,2.281894111720972,296.7793471264073,0.04108354431307926
12.243333333333334,499,109.29318368498559,53.46026561849464,107.56393447619885,55.90169943749474,4.490151355039616,2.196337191526412,4.419107668542069,2.296639946016753,298.65563968112974,0.04108354431307926
12.31,501,105.07616285342742,51.78802950489621,101.31633629380802,53.600373133029585,4.3169011928371175,2.1276358050514594,4.162434191765502,2.202093304808404,299.3926345665372,0.04108354431307926
12.376666666666667,503,107.16809226630845,52.773099207835045,102.39628899525607,53.36665625650534,4.402845067571049,2.168105959843619,4.206802476431473,2.1924913871550054,296.38590488676573,0.04108354431307926
12.393333333333334,504,108.07404868885037,54.12947441089743,104.47966309287182,54.3415126767741,4.440064968402269,2.2238306606037943,4.2923948684915905,2.232541944096007,290.02612727186664,0.04108354431307926
12.41,505,108.07404868885037,54.12947441089743,103.31021246711285,55.08175741568164,4.440064968402269,2.2238306606037943,4.2443496918862635,2.2629538216294387,291.8518455184568,0.04108354431307926
12.476666666666668,507,108.00462953040486,54.12947441089743,105.38500842150178,56.04462507680822,4.437212983330096,2.2238306606037943,4.329589663418999,2.3025118378529634,293.0759131944201,0.04108354431307926
12.493333333333334,508,106.00471687618433,54.12947441089743,106.16967551989597,57.56735185849702,4.3550494831781394,2.2238306606037943,4.361826568926892,2.365070851065188,298.9879541483923,0.04108354431307926
12.543333333333335,509,111.00450441310929,55.90169943749474,108.16653826391968,58.240879114244144,4.560458476007377,2.296639946016753,4.443864767958127,2.3927417379227416,289.38753201424765,0.04108354431307926
12.56,510,113.01769772916099,57.0701322935211,110.22250223978767,58.9406481131655,4.643167592818182,2.3446433090341694,4.528331055066794,2.421490728598846,297.51987220078763,0.04108354431307926
12.593333333333334,512,109.04127658827184,55.10898293381942,108.2266141020775,57.0087712549569,4.479802118668998,2.2640723424102984,4.446332896317229,2.3421223800872206,299.69251135041725,0.04108354431307926
12.693333333333333,516,112.01785571952357,56.293871780150276,110.3675676999362,57.48912940721924,4.602090539309165,2.312751775834606,4.534290858327104,2.3618571955218393,294.61321704036357,0.04108354431307926
12.726666666666668,518,113.0,56.515484603779164,112.36102527122117,59.665735560705194,4.642440507377956,2.32185641609451,4.616189160793233,2.4512798908807008,298.6029097054603,0.04108354431307926
12.743333333333334,519,110.04090148667449,54.91812087098393,108.29589096544707,57.271284253105414,4.52087025247898,2.256231052394111,4.449179035403344,2.3529073444794144,295.7719612640415,0.04108354431307926
12.760000000000002,520,113.03981599418853,56.71860364994893,108.37435120913067,56.515484603779164,4.64407628953957,2.3302012664286558,4.452402460301534,2.32185641609451,299.81026672067753,0.04108354431307926
12.776666666666667,521,119.03780911962384,59.033888572581766,117.72000679578642,61.0,4.890495105897936,2.425321377145046,4.836355115730682,2.506096203097835,297.8914388951355,0.04108354431307926
13.326666666666668,542,2.23606797749979,1.4142135623730951,1.0,0.0,0.09186559784067012,0.05810090555791273,0.04108354431307926,0.0,5.549509756796392,0.04108354431307926
13.610000000000001,553,88.0056816347672,44.14748010928823,86.20904824900923,45.60701700396552,3.6155853212447036,1.813734955380728,3.5417732539265585,1.8736979040697765,286.9539566507705,0.04108354431307926
13.626666666666667,554,90.0,45.12205669071391,88.2779700718135,46.57252408878007,3.697518988177133,1.8537740155502194,3.626771895314034,1.9133643571733472,287.9135115664134,0.04108354431307926
13.71,557,94.00531899844816,47.29693436154187,93.1933474020544,49.24428900898052,3.8620716887378963,1.9431256987152066,3.8287130176764914,2.023129929666533,284.09995787511104,0.04108354431307926
