timestamp,left_palpebral_height,left_pupil_to_lower,right_palpebral_height,right_pupil_to_lower
12.864980936050415,29.68164415931166,12.806248474865697,32.202484376209235,18.867962264113206
13.030446767807007,35.38361202590826,16.97056274847714,38.2099463490856,21.400934559032695
13.198122024536133,36.796738985948195,17.69180601295413,38.897300677553446,22.02271554554524
13.366518020629883,38.948684188300895,18.384776310850235,39.6232255123179,22.02271554554524
13.531771898269653,37.53664875824692,18.384776310850235,37.53664875824692,21.400934559032695
13.697242975234985,37.48332962798263,17.69180601295413,38.948684188300895,21.400934559032695
13.866997957229614,36.796738985948195,17.69180601295413,38.2099463490856,21.400934559032695
14.032066106796265,27.313000567495326,12.529964086141668,29.154759474226502,16.1245154965971
14.19933295249939,29.068883707497267,13.892443989449804,31.622776601683793,17.4928556845359
14.367311954498291,31.38470965295043,13.601470508735444,30.805843601498726,16.64331697709324
14.532177925109863,31.38470965295043,14.422205101855956,32.802438933713454,17.204650534085253
14.700943946838379,33.83784863137726,15.620499351813308,35.4682957019364,19.209372712298546
14.867715120315552,34.40930106817051,15.620499351813308,35.608987629529715,19.4164878389476
15.031111001968384,33.28663395418648,15.0,34.20526275297414,19.4164878389476
15.199125051498413,36.124783736376884,16.97056274847714,37.64306044943742,20.808652046684813
15.367913961410522,27.313000567495326,13.416407864998739,28.30194339616981,17.0
15.53254508972168,35.4682957019364,16.97056274847714,36.87817782917155,20.808652046684813
15.698038101196289,37.53664875824692,17.69180601295413,38.948684188300895,21.400934559032695
15.868536949157715,36.796738985948195,17.69180601295413,38.948684188300895,21.400934559032695
16.030842781066895,37.48332962798263,17.69180601295413,38.897300677553446,21.2602916254693
16.19910717010498,38.2099463490856,18.384776310850235,40.311288741492746,22.80350850198276
16.3685200214386,38.948684188300895,18.384776310850235,39.6232255123179,22.80350850198276
16.53280210494995,38.897300677553446,19.1049731745428,39.6232255123179,22.02271554554524
16.70217800140381,29.154759474226502,13.601470508735444,32.202484376209235,18.867962264113206
16.870973825454712,32.802438933713454,15.620499351813308,33.421549934136806,18.601075237738275
17.032942056655884,35.4682957019364,17.69180601295413,36.87817782917155,20.0
17.201114892959595,34.20526275297414,16.278820596099706,36.124783736376884,19.209372712298546
17.368386030197144,33.60059523282288,15.620499351813308,35.4682957019364,20.0
17.533753156661987,34.20526275297414,16.278820596099706,36.124783736376884,20.0
17.700253009796143,33.015148038438355,14.866068747318506,34.058772731852805,18.601075237738275
17.868583917617798,28.231188426986208,13.416407864998739,30.528675044947494,17.0
18.034385919570923,29.154759474226502,13.601470508735444,30.805843601498726,16.64331697709324
18.201008796691895,31.622776601683793,14.212670403551895,32.01562118716424,18.027756377319946
18.368852853775024,32.449961479175904,15.0,32.802438933713454,18.027756377319946
18.533628940582275,30.528675044947494,13.601470508735444,32.802438933713454,18.027756377319946
18.69903302192688,30.01666203960727,14.422205101855956,30.805843601498726,16.64331697709324
18.872096061706543,36.796738985948195,17.69180601295413,37.53664875824692,22.20360331117452
19.033143997192383,36.796738985948195,17.029386365926403,37.48332962798263,21.400934559032695
19.200031042099,29.5296461204668,13.038404810405298,32.449961479175904,18.35755975068582
19.37002396583557,33.421549934136806,16.278820596099706,34.058772731852805,19.4164878389476
19.533260107040405,33.83784863137726,15.620499351813308,35.38361202590826,19.209372712298546
19.70041799545288,33.60059523282288,14.866068747318506,34.713109915419565,18.439088914585774
19.870440006256104,33.015148038438355,14.866068747318506,33.421549934136806,18.601075237738275
20.034496068954468,32.802438933713454,14.866068747318506,34.828149534535996,19.4164878389476
